constIndex:135|lP.x:-40.34|lP.y:34.935|lP.z:4.2116|lR.x:0|lR.y:.92388|lR.z:.38268|lR.w:0|lS.x:1|lS.y:1|lS.z:1.41422
lP.x:-55.7128|lP.y:35.8355|lP.z:33.106|intensity:.25|range:5|lightOn:1|lerpOn:0|currentStep:0|lerpValue:0|lerpTime:.66667|stepTime:1|lerpStartTime:-.33333|light.enabled:1|intervalSteps.Length:2|intervalSteps[0]:1|intervalSteps[1]:1|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.25|maxIntensity:1|targetname:|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:31.1972|lP.y:34.9825|lP.z:-40.77|intensity:.4|range:8.3|lightOn:0|lerpOn:0|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.4|maxIntensity:3.44|targetname:lev6gallerylights1|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:38.6472|lP.y:34.9825|lP.z:-40.77|intensity:.4|range:8.3|lightOn:0|lerpOn:0|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.4|maxIntensity:3.44|targetname:lev6gallerylights1|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:38.7272|lP.y:34.9825|lP.z:-56.06|intensity:.5|range:7.14|lightOn:0|lerpOn:0|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.5|maxIntensity:3.64|targetname:lev6gallerylights2|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:28.5772|lP.y:34.9825|lP.z:-56.03|intensity:.5|range:7.14|lightOn:0|lerpOn:0|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.5|maxIntensity:3.64|targetname:lev6gallerylights2|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:72.2672|lP.y:36.3925|lP.z:-50.97|intensity:.5|range:12.61819|lightOn:0|lerpOn:1|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.5|maxIntensity:1.55|targetname:lev6viewingroomlights|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:72.2672|lP.y:36.3925|lP.z:-53.57|intensity:.5|range:12.61819|lightOn:0|lerpOn:1|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.5|maxIntensity:1.55|targetname:lev6viewingroomlights|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:72.2672|lP.y:36.3925|lP.z:-56.14|intensity:.5|range:12.61819|lightOn:0|lerpOn:1|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.5|maxIntensity:1.55|targetname:lev6viewingroomlights|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:72.2672|lP.y:36.3925|lP.z:-58.71|intensity:.5|range:12.61819|lightOn:0|lerpOn:1|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.5|maxIntensity:1.55|targetname:lev6viewingroomlights|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
lP.x:66.3572|lP.y:36.0425|lP.z:-58.71|intensity:.01|range:4.64192|lightOn:0|lerpOn:1|currentStep:0|lerpValue:0|lerpTime:-20.77726|stepTime:0|lerpStartTime:-21.27726|light.enabled:1|intervalSteps.Length:0|intervalSteps[0]:0|intervalSteps[1]:0|intervalSteps[2]:0|intervalSteps[3]:0|intervalSteps[4]:0|intervalSteps[5]:0|intervalSteps[6]:0|intervalSteps[7]:0|intervalSteps[8]:0|intervalSteps[9]:0|intervalSteps[10]:0|intervalSteps[11]:0|intervalSteps[12]:0|intervalSteps[13]:0|intervalSteps[14]:0|intervalSteps[15]:0|intervalSteps[16]:0|intervalSteps[17]:0|intervalSteps[18]:0|intervalSteps[19]:0|intervalStepisLerping.Length:0|intervalStepisLerping[0]:0|intervalStepisLerping[1]:0|intervalStepisLerping[2]:0|intervalStepisLerping[3]:0|intervalStepisLerping[4]:0|intervalStepisLerping[5]:0|intervalStepisLerping[6]:0|intervalStepisLerping[7]:0|intervalStepisLerping[8]:0|intervalStepisLerping[9]:0|intervalStepisLerping[10]:0|intervalStepisLerping[11]:0|intervalStepisLerping[12]:0|intervalStepisLerping[13]:0|intervalStepisLerping[14]:0|intervalStepisLerping[15]:0|intervalStepisLerping[16]:0|intervalStepisLerping[17]:0|intervalStepisLerping[18]:0|intervalStepisLerping[19]:0|minIntensity:.01|maxIntensity:3.46|targetname:lev6viewingroomlights|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1
