constIndex:46|lP.x:38.0611|lP.y:47.735|lP.z:-17.1094|lR.x:-.38261|lR.y:0|lR.z:0|lR.w:.92391|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:39|lP.x:2.2211|lP.y:53.76|lP.z:-7.7744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:-.3389|lP.y:51.2|lP.z:-5.2144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:4.7811|lP.y:51.2|lP.z:-5.2144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:2.2211|lP.y:51.2|lP.z:-2.6544|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:2.2211|lP.y:51.2|lP.z:-7.7744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:-.3389|lP.y:48.64|lP.z:-5.2144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:4.7811|lP.y:48.64|lP.z:-5.2144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:2.2211|lP.y:48.64|lP.z:-2.6544|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:2.2211|lP.y:48.64|lP.z:-7.7744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:-.3389|lP.y:46.08|lP.z:-5.2144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:4.7811|lP.y:46.08|lP.z:-5.2144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:2.2211|lP.y:46.08|lP.z:-2.6544|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:39|lP.x:2.2211|lP.y:46.08|lP.z:-7.7744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-.3389|lP.y:46.08|lP.z:-5.2144|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-.3389|lP.y:46.08|lP.z:-7.7744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:2.2211|lP.y:46.08|lP.z:-7.7744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.7811|lP.y:46.08|lP.z:-7.7744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.7811|lP.y:46.08|lP.z:-5.2144|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.7811|lP.y:46.08|lP.z:-2.6544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:2.2211|lP.y:46.08|lP.z:-2.6544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-.3389|lP.y:46.08|lP.z:-2.6544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.7811|lP.y:46.08|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3411|lP.y:46.08|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3411|lP.y:46.08|lP.z:-7.7744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8989|lP.y:46.08|lP.z:-7.7744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8989|lP.y:46.08|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-.3389|lP.y:46.08|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8989|lP.y:46.08|lP.z:-2.6544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-.3389|lP.y:46.08|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8989|lP.y:46.08|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3411|lP.y:46.08|lP.z:-2.6544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3411|lP.y:46.08|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.7811|lP.y:46.08|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3411|lP.y:46.08|lP.z:-12.8944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9011|lP.y:46.08|lP.z:-12.8944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9011|lP.y:46.08|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9011|lP.y:46.08|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9011|lP.y:46.08|lP.z:2.4656|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3411|lP.y:46.08|lP.z:2.4656|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4589|lP.y:46.08|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8989|lP.y:46.08|lP.z:2.4656|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4589|lP.y:46.08|lP.z:2.4656|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4589|lP.y:46.08|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4589|lP.y:46.08|lP.z:-12.8944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8989|lP.y:46.08|lP.z:-12.8944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:7.3411|lP.y:46.08|lP.z:-7.7744|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:7.3411|lP.y:46.08|lP.z:-2.6544|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:4.7811|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-.3389|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-2.8989|lP.y:46.08|lP.z:-7.7744|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-2.8989|lP.y:46.08|lP.z:-2.6544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:4.7811|lP.y:46.08|lP.z:-10.3344|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-.3389|lP.y:46.08|lP.z:-10.3344|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-.3389|lP.y:46.08|lP.z:-10.3344|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-.3389|lP.y:46.08|lP.z:-.0944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:4.7811|lP.y:46.08|lP.z:-10.3344|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:4.7811|lP.y:46.08|lP.z:-.0944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:7.3411|lP.y:46.08|lP.z:-7.7744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-2.8989|lP.y:46.08|lP.z:-7.7744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-2.8989|lP.y:46.08|lP.z:-2.6544|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:7.3411|lP.y:46.08|lP.z:-2.6544|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:29|lP.x:2.2211|lP.y:46.08|lP.z:-7.7744|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:29|lP.x:-.3389|lP.y:46.08|lP.z:-5.2144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:29|lP.x:2.2211|lP.y:46.08|lP.z:-2.6544|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:29|lP.x:4.7811|lP.y:46.08|lP.z:-5.2144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:2.2211|lP.y:48.64|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:4.7811|lP.y:48.64|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:48.64|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:48.64|lP.z:-2.6544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:48.64|lP.z:-5.2144|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:48.64|lP.z:-7.7744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:48.64|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:4.7811|lP.y:48.64|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:2.2211|lP.y:48.64|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-.3389|lP.y:48.64|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:48.64|lP.z:-10.3344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:48.64|lP.z:-7.7744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:48.64|lP.z:-5.2144|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:48.64|lP.z:-2.6544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:48.64|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-.3389|lP.y:48.64|lP.z:-.0944|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:4.7811|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:46.08|lP.z:-2.6544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:46.08|lP.z:-7.7744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:46.08|lP.z:-10.3344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:4.7811|lP.y:46.08|lP.z:-10.3344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-.3389|lP.y:46.08|lP.z:-10.3344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:46.08|lP.z:-10.3344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:46.08|lP.z:-7.7744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:46.08|lP.z:-2.6544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-.3389|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-5.4589|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-5.4589|lP.y:46.08|lP.z:2.4656|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:46.08|lP.z:2.4656|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:46.08|lP.z:2.4656|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:9.9011|lP.y:46.08|lP.z:2.4656|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:9.9011|lP.y:46.08|lP.z:-.0944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:9.9011|lP.y:46.08|lP.z:-10.3344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:9.9011|lP.y:46.08|lP.z:-12.8944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:7.3411|lP.y:46.08|lP.z:-12.8944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-2.8989|lP.y:46.08|lP.z:-12.8944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-5.4589|lP.y:46.08|lP.z:-12.8944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:62|lP.x:-5.4589|lP.y:46.08|lP.z:-10.3344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-5.4589|lP.y:46.08|lP.z:2.4656|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-3.804|lP.y:46.08|lP.z:1.5605|lR.x:.2706|lR.y:.65328|lR.z:.65328|lR.w:-.2706|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:302|lP.x:-4.5538|lP.y:46.08|lP.z:.8107|lR.x:-.65323|lR.y:.27061|lR.z:.27061|lR.w:.65331|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:302|lP.x:-5.4589|lP.y:46.08|lP.z:-12.8944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:9.9011|lP.y:46.08|lP.z:-12.8944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:9.9011|lP.y:46.08|lP.z:2.4656|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:8.996|lP.y:46.08|lP.z:-11.2395|lR.x:.2706|lR.y:.65328|lR.z:.65328|lR.w:-.2706|lS.x:1.421|lS.y:1|lS.z:1
constIndex:302|lP.x:8.2462|lP.y:46.08|lP.z:-11.9893|lR.x:-.65323|lR.y:.27061|lR.z:.27061|lR.w:.65331|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:302|lP.x:-3.804|lP.y:46.08|lP.z:-11.9893|lR.x:.65331|lR.y:.27061|lR.z:.27061|lR.w:-.65323|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:302|lP.x:-4.5538|lP.y:46.08|lP.z:-11.2395|lR.x:-.2706|lR.y:.65328|lR.z:.65328|lR.w:.2706|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:302|lP.x:8.996|lP.y:46.08|lP.z:.8107|lR.x:.65331|lR.y:.27061|lR.z:.27061|lR.w:-.65323|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:302|lP.x:8.2462|lP.y:46.08|lP.z:1.5605|lR.x:-.2706|lR.y:.65328|lR.z:.65328|lR.w:.2706|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:302|lP.x:-5.4589|lP.y:46.08|lP.z:-15.4544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-5.4589|lP.y:46.08|lP.z:-18.0144|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:129|lP.x:-5.4589|lP.y:46.08|lP.z:-15.4544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:-5.4589|lP.y:46.08|lP.z:-18.0144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:129|lP.x:-5.4589|lP.y:46.08|lP.z:-18.0144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:-5.4589|lP.y:46.08|lP.z:-15.4544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:-5.4589|lP.y:46.08|lP.z:-18.0144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:-5.4589|lP.y:46.08|lP.z:-15.4544|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9011|lP.y:46.08|lP.z:-15.4544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:12.4611|lP.y:46.08|lP.z:-15.4544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:15.0211|lP.y:46.08|lP.z:-15.4544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:12.4611|lP.y:46.08|lP.z:-15.4544|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:12.4611|lP.y:46.08|lP.z:-15.4544|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:134|lP.x:9.9011|lP.y:46.08|lP.z:-15.4544|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:134|lP.x:9.9011|lP.y:46.08|lP.z:-15.4544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:129|lP.x:9.9011|lP.y:46.08|lP.z:-15.4544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:129|lP.x:12.4611|lP.y:46.08|lP.z:-15.4544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:129|lP.x:15.0211|lP.y:46.08|lP.z:-15.4544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:129|lP.x:20.1411|lP.y:46.08|lP.z:-15.4544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:129|lP.x:20.1411|lP.y:46.758|lP.z:-10.024|lR.x:-.1221|lR.y:0|lR.z:0|lR.w:.99252|lS.x:1|lS.y:1|lS.z:1.03078
constIndex:129|lP.x:21.0461|lP.y:52.855|lP.z:-12.8944|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-.0944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:51.2|lP.z:-.0944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-.0944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:51.2|lP.z:-.0944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-2.6544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:51.2|lP.z:-2.6544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:46.08|lP.z:-2.6544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-5.2144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:46.08|lP.z:-5.2144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-7.7744|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:46.08|lP.z:-7.7744|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-10.3344|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:46.08|lP.z:-10.3344|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-7.7744|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:46.08|lP.z:-7.7744|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:48.64|lP.z:-10.3344|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:141|lP.x:20.1411|lP.y:46.08|lP.z:-10.3344|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:17.5811|lP.y:46.08|lP.z:-15.4544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:20.1411|lP.y:46.08|lP.z:-15.4544|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
