constIndex:254|chunk_sci1_6 (282)|localPosition.x:-25.64|localPosition.y:-28.16|localPosition.z:-23.06|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:144|chunk_maint3_1 (16)|localPosition.x:40.92|localPosition.y:-30.72|localPosition.z:-43.54|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:144|chunk_maint3_1 (17)|localPosition.x:40.92|localPosition.y:-28.16|localPosition.z:-43.54|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (18)|localPosition.x:40.92|localPosition.y:-30.72|localPosition.z:-43.54|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (19)|localPosition.x:38.36|localPosition.y:-28.16|localPosition.z:-43.54|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (20)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-43.54|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (21)|localPosition.x:33.24|localPosition.y:-29.44|localPosition.z:-40.98|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:144|chunk_maint3_1 (22)|localPosition.x:33.24|localPosition.y:-32|localPosition.z:-40.98|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:144|chunk_maint3_1 (23)|localPosition.x:33.24|localPosition.y:-26.88|localPosition.z:-40.98|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:129|chunk_maint2_2 (1)|localPosition.x:46.04|localPosition.y:-23.68|localPosition.z:-40.98|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:129|chunk_maint2_2 (2)|localPosition.x:46.04|localPosition.y:-23.68|localPosition.z:-40.98|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:129|chunk_maint2_2 (3)|localPosition.x:43.48|localPosition.y:-24.32|localPosition.z:-40.98|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:129|chunk_maint2_2 (4)|localPosition.x:43.48|localPosition.y:-24.32|localPosition.z:-40.98|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:129|chunk_maint2_2 (5)|localPosition.x:46.04|localPosition.y:-26.24|localPosition.z:-40.98|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:129|chunk_maint2_2 (7)|localPosition.x:43.48|localPosition.y:-23.04|localPosition.z:-38.42|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:129|chunk_maint2_2 (8)|localPosition.x:43.48|localPosition.y:-21.76|localPosition.z:-40.98|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:129|chunk_maint2_2 (9)|localPosition.x:43.48|localPosition.y:-21.76|localPosition.z:-40.98|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:129|chunk_maint2_2 (10)|localPosition.x:46.04|localPosition.y:-26.24|localPosition.z:-40.98|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:129|chunk_maint2_2 (11)|localPosition.x:46.04|localPosition.y:-26.24|localPosition.z:-38.42|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:129|chunk_maint2_2 (12)|localPosition.x:46.04|localPosition.y:-26.24|localPosition.z:-38.42|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:129|chunk_maint2_2 (13)|localPosition.x:46.04|localPosition.y:-23.68|localPosition.z:-38.42|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:129|chunk_maint2_2 (14)|localPosition.x:43.48|localPosition.y:-26.24|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:129|chunk_maint2_2 (15)|localPosition.x:43.48|localPosition.y:-23.68|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:129|chunk_maint2_2 (16)|localPosition.x:43.48|localPosition.y:-26.24|localPosition.z:-35.86|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:129|chunk_maint2_2 (17)|localPosition.x:43.48|localPosition.y:-23.68|localPosition.z:-35.86|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:144|chunk_maint3_1 (24)|localPosition.x:41.492|localPosition.y:-23.545|localPosition.z:-35.86|localRotation.x:-0.16241|localRotation.y:0.68825|localRotation.z:-0.16241|localRotation.w:-0.68816.11803
constIndex:144|chunk_maint3_1 (25)|localPosition.x:38.932|localPosition.y:-24.825|localPosition.z:-35.86|localRotation.x:-0.16241|localRotation.y:0.68825|localRotation.z:-0.16241|localRotation.w:-0.68816.11803
constIndex:144|chunk_maint3_1 (26)|localPosition.x:33.81|localPosition.y:-27.39|localPosition.z:-35.86|localRotation.x:-0.16241|localRotation.y:0.68825|localRotation.z:-0.16241|localRotation.w:-0.68816.11803
constIndex:144|chunk_maint3_1 (27)|localPosition.x:36.37|localPosition.y:-26.11|localPosition.z:-35.86|localRotation.x:-0.16241|localRotation.y:0.68825|localRotation.z:-0.16241|localRotation.w:-0.68816.11803
constIndex:129|chunk_maint2_2 (18)|localPosition.x:43.48|localPosition.y:-25.6|localPosition.z:-38.42|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:129|chunk_maint2_2 (19)|localPosition.x:33.24|localPosition.y:-28.16|localPosition.z:-35.86|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:129|chunk_maint2_2 (20)|localPosition.x:33.24|localPosition.y:-25.6|localPosition.z:-35.86|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:129|chunk_maint2_2 (21)|localPosition.x:33.24|localPosition.y:-28.16|localPosition.z:-35.86|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:129|chunk_maint2_2 (22)|localPosition.x:35.8|localPosition.y:-26.56|localPosition.z:-35.86|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:129|chunk_maint2_2 (23)|localPosition.x:35.8|localPosition.y:-25.6|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:129|chunk_maint2_2 (24)|localPosition.x:33.24|localPosition.y:-25.6|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:129|chunk_maint2_2 (25)|localPosition.x:35.8|localPosition.y:-28.16|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:62|chunk_exec2_4 (57)|localPosition.x:35.228|localPosition.y:-27.655|localPosition.z:-35.86|localRotation.x:0.97325|localRotation.y:0.22975|localRotation.z:0|localRotation.w:0|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (58)|localPosition.x:37.79|localPosition.y:-26.375|localPosition.z:-35.86|localRotation.x:0.97325|localRotation.y:0.22975|localRotation.z:0|localRotation.w:0|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (59)|localPosition.x:40.35|localPosition.y:-25.095|localPosition.z:-35.86|localRotation.x:0.97325|localRotation.y:0.22975|localRotation.z:0|localRotation.w:0|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:241|chunk_sci1_1 (23)|localPosition.x:33.24|localPosition.y:-28.16|localPosition.z:-33.3|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:241|chunk_sci1_1 (24)|localPosition.x:33.24|localPosition.y:-28.16|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:144|chunk_maint3_1 (28)|localPosition.x:30.68|localPosition.y:-25.6|localPosition.z:-33.3|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:144|chunk_maint3_1 (29)|localPosition.x:25.56|localPosition.y:-25.28|localPosition.z:-33.3|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:144|chunk_maint3_1 (30)|localPosition.x:25.56|localPosition.y:-25.28|localPosition.z:-33.3|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:144|chunk_maint3_1 (31)|localPosition.x:25.56|localPosition.y:-25.28|localPosition.z:-33.3|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (32)|localPosition.x:25.56|localPosition.y:-25.28|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:234|chunk_reac4_2|localPosition.x:28.12|localPosition.y:-27.84|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (1)|localPosition.x:25.56|localPosition.y:-27.2|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (2)|localPosition.x:30.68|localPosition.y:-27.84|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (3)|localPosition.x:23|localPosition.y:-27.84|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (4)|localPosition.x:23|localPosition.y:-27.84|localPosition.z:-30.74|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (5)|localPosition.x:20.44|localPosition.y:-27.84|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (6)|localPosition.x:28.12|localPosition.y:-27.84|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (7)|localPosition.x:28.12|localPosition.y:-27.84|localPosition.z:-30.74|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:234|chunk_reac4_2 (8)|localPosition.x:25.56|localPosition.y:-27.84|localPosition.z:-38.42|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:62|chunk_exec2_4 (60)|localPosition.x:28.12|localPosition.y:-28.48|localPosition.z:-38.42|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:62|chunk_exec2_4 (61)|localPosition.x:25.56|localPosition.y:-28.48|localPosition.z:-38.42|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:62|chunk_exec2_4 (62)|localPosition.x:23|localPosition.y:-28.48|localPosition.z:-38.42|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:62|chunk_exec2_4 (63)|localPosition.x:25.56|localPosition.y:-28.48|localPosition.z:-28.18|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:62|chunk_exec2_4 (64)|localPosition.x:28.12|localPosition.y:-28.48|localPosition.z:-28.18|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:62|chunk_exec2_4 (65)|localPosition.x:23|localPosition.y:-28.48|localPosition.z:-28.18|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:62|chunk_exec2_4 (66)|localPosition.x:25.56|localPosition.y:-29.76|localPosition.z:-33.3|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:62|chunk_exec2_4 (67)|localPosition.x:27.548|localPosition.y:-29.255|localPosition.z:-33.3|localRotation.x:0.97325|localRotation.y:0.22975|localRotation.z:0|localRotation.w:0|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (68)|localPosition.x:23.572|localPosition.y:-29.255|localPosition.z:-33.3|localRotation.x:0|localRotation.y:0|localRotation.z:-0.97326|localRotation.w:-0.22971|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (69)|localPosition.x:25.56|localPosition.y:-29.255|localPosition.z:-35.288|localRotation.x:0.68824|localRotation.y:0.16247|localRotation.z:-0.68815|localRotation.w:-0.16241|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (70)|localPosition.x:23|localPosition.y:-29.255|localPosition.z:-35.288|localRotation.x:0.68824|localRotation.y:0.16247|localRotation.z:-0.68815|localRotation.w:-0.16241|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (71)|localPosition.x:28.12|localPosition.y:-29.255|localPosition.z:-35.288|localRotation.x:0.68824|localRotation.y:0.16247|localRotation.z:-0.68815|localRotation.w:-0.16241|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (72)|localPosition.x:22.98|localPosition.y:-29.255|localPosition.z:-31.312|localRotation.x:-0.6882|localRotation.y:-0.16242|localRotation.z:-0.6882|localRotation.w:-0.16242|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (73)|localPosition.x:28.1|localPosition.y:-29.255|localPosition.z:-31.312|localRotation.x:-0.6882|localRotation.y:-0.16242|localRotation.z:-0.6882|localRotation.w:-0.16242|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:62|chunk_exec2_4 (74)|localPosition.x:25.54|localPosition.y:-29.255|localPosition.z:-31.312|localRotation.x:-0.6882|localRotation.y:-0.16242|localRotation.z:-0.6882|localRotation.w:-0.16242|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (33)|localPosition.x:28.12|localPosition.y:-31.04|localPosition.z:-30.74|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:144|chunk_maint3_1 (34)|localPosition.x:28.12|localPosition.y:-31.04|localPosition.z:-35.86|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:144|chunk_maint3_1 (35)|localPosition.x:29.7749|localPosition.y:-30.72|localPosition.z:-34.9549|localRotation.x:0.65331|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:-0.65323|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (36)|localPosition.x:29.7749|localPosition.y:-28.16|localPosition.z:-34.9549|localRotation.x:0.65331|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:-0.65323|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (37)|localPosition.x:29.7749|localPosition.y:-25.6|localPosition.z:-34.9549|localRotation.x:0.65331|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:-0.65323|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:129|chunk_maint2_2 (26)|localPosition.x:30.68|localPosition.y:-27.84|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:129|chunk_maint2_2 (27)|localPosition.x:30.68|localPosition.y:-27.84|localPosition.z:-30.74|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:129|chunk_maint2_2 (28)|localPosition.x:28.12|localPosition.y:-27.84|localPosition.z:-38.42|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:129|chunk_maint2_2 (29)|localPosition.x:23|localPosition.y:-27.84|localPosition.z:-38.42|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:129|chunk_maint2_2 (30)|localPosition.x:28.12|localPosition.y:-27.84|localPosition.z:-28.18|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:129|chunk_maint2_2 (31)|localPosition.x:23|localPosition.y:-27.84|localPosition.z:-28.18|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:129|chunk_maint2_2 (32)|localPosition.x:20.44|localPosition.y:-27.84|localPosition.z:-30.74|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:129|chunk_maint2_2 (33)|localPosition.x:20.44|localPosition.y:-27.84|localPosition.z:-35.86|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:144|chunk_maint3_1 (38)|localPosition.x:27.2149|localPosition.y:-28.16|localPosition.z:-37.5149|localRotation.x:0.65331|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:-0.65323|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (39)|localPosition.x:27.2149|localPosition.y:-30.72|localPosition.z:-37.5149|localRotation.x:0.65331|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:-0.65323|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (40)|localPosition.x:27.2149|localPosition.y:-25.6|localPosition.z:-37.5149|localRotation.x:0.65331|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:-0.65323|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (41)|localPosition.x:25.56|localPosition.y:-30.72|localPosition.z:-38.42|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (42)|localPosition.x:25.56|localPosition.y:-28.16|localPosition.z:-38.42|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (43)|localPosition.x:25.56|localPosition.y:-25.6|localPosition.z:-38.42|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:144|chunk_maint3_1 (44)|localPosition.x:23.90509|localPosition.y:-30.72|localPosition.z:-37.5149|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (45)|localPosition.x:23.90509|localPosition.y:-28.16|localPosition.z:-37.5149|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (46)|localPosition.x:23.90509|localPosition.y:-25.6|localPosition.z:-37.5149|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (47)|localPosition.x:21.34509|localPosition.y:-30.72|localPosition.z:-34.9549|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (48)|localPosition.x:21.34509|localPosition.y:-25.6|localPosition.z:-34.9549|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (49)|localPosition.x:21.34509|localPosition.y:-28.16|localPosition.z:-34.9549|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (50)|localPosition.x:29.02509|localPosition.y:-30.72|localPosition.z:-41.8851|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.65328|localRotation.w:0.2706|localScale.x:1.4155|localScale.y:1|localScale.z:1
constIndex:144|chunk_maint3_1 (51)|localPosition.x:29.02509|localPosition.y:-28.16|localPosition.z:-41.8851|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.65328|localRotation.w:0.2706|localScale.x:1.4155|localScale.y:1|localScale.z:1
