constIndex:144|lP.x:39.7511|lP.y:107.882|lP.z:-56.2306|lR.x:.92388|lR.y:.38268|lR.z:0|lR.w:0|lS.x:1.415|lS.y:1|lS.z:1
constIndex:282|lP.x:8.2812|lP.y:111.1919|lP.z:-10.1506|lR.x:-.27061|lR.y:.65331|lR.z:-.27061|lR.w:-.65323|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:282|lP.x:8.2812|lP.y:111.1919|lP.z:-12.7106|lR.x:-.27061|lR.y:.65331|lR.z:-.27061|lR.w:-.65323|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:282|lP.x:8.2812|lP.y:111.1919|lP.z:-15.2706|lR.x:-.27061|lR.y:.65331|lR.z:-.27061|lR.w:-.65323|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:282|lP.x:8.2812|lP.y:111.1919|lP.z:-17.8306|lR.x:-.27061|lR.y:.65331|lR.z:-.27061|lR.w:-.65323|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:282|lP.x:12.4961|lP.y:112.0969|lP.z:-20.3906|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:7.3761|lP.y:112.0969|lP.z:-17.8306|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:9.9361|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:9.9361|lP.y:112.0969|lP.z:-15.2706|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:9.9361|lP.y:112.0969|lP.z:-12.7106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:9.9361|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:9.9361|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:12.4961|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:12.4961|lP.y:112.0969|lP.z:-15.2706|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:12.4961|lP.y:112.0969|lP.z:-12.7106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:12.4961|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:12.4961|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:15.0561|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:15.0561|lP.y:112.0969|lP.z:-15.2706|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:15.0561|lP.y:112.0969|lP.z:-12.7106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:15.0561|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:15.0561|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:22.7361|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:22.7361|lP.y:112.0969|lP.z:-15.2706|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:22.7361|lP.y:112.0969|lP.z:-12.7106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:22.7361|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:22.7361|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:25.2961|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:25.2961|lP.y:112.0969|lP.z:-15.2706|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:25.2961|lP.y:112.0969|lP.z:-12.7106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:25.2961|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:25.2961|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:27.8561|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:27.8561|lP.y:112.0969|lP.z:-15.2706|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:27.8561|lP.y:112.0969|lP.z:-12.7106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:27.8561|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:20.1761|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:17.6161|lP.y:112.0969|lP.z:-17.8306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:12.4961|lP.y:112.0969|lP.z:-20.3906|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:15.0561|lP.y:112.0969|lP.z:-20.3906|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:17.6161|lP.y:112.0969|lP.z:-20.3906|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:20.1761|lP.y:112.0969|lP.z:-20.3906|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:22.7361|lP.y:112.0969|lP.z:-20.3906|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:25.2961|lP.y:112.0969|lP.z:-20.3906|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:20.1761|lP.y:112.0969|lP.z:-22.9506|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:17.6161|lP.y:112.0969|lP.z:-22.9506|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:17.6161|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:20.1761|lP.y:112.0969|lP.z:-10.1506|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:17.6161|lP.y:112.0969|lP.z:-5.0306|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:20.1761|lP.y:112.0969|lP.z:-5.0306|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:17.6161|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:93|lP.x:20.1761|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:13|lP.x:22.7361|lP.y:109.5369|lP.z:-10.1506|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:15|lP.x:15.0561|lP.y:109.5369|lP.z:-10.1506|lR.x:.5|lR.y:-.5|lR.z:-.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:15|lP.x:15.0561|lP.y:109.5369|lP.z:-17.8306|lR.x:.5|lR.y:-.5|lR.z:-.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:106.9769|lP.z:-7.5906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:109.5369|lP.z:-7.5906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:91|lP.x:32.9761|lP.y:106.9769|lP.z:23.1294|lR.x:-.5|lR.y:.5|lR.z:-.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:106.9769|lP.z:-7.5906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:109.5369|lP.z:-7.5906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:112.0969|lP.z:-7.5906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:22.7361|lP.y:106.9769|lP.z:-7.5906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:25.2961|lP.y:106.9769|lP.z:-7.5906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:106.9769|lP.z:-7.5906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:106.9769|lP.z:-7.5906|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:106.9769|lP.z:-20.3906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:283|lP.x:25.2961|lP.y:109.5369|lP.z:-20.3906|lR.x:.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:283|lP.x:27.8561|lP.y:106.9769|lP.z:-20.3906|lR.x:.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:283|lP.x:27.8561|lP.y:106.9769|lP.z:-7.5906|lR.x:.5|lR.y:.5|lR.z:-.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:283|lP.x:25.2961|lP.y:109.5369|lP.z:-7.5906|lR.x:.5|lR.y:.5|lR.z:-.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:106.9769|lP.z:-7.5906|lR.x:.70711|lR.y:0|lR.z:0|lR.w:-.7071|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:28.76122|lP.y:107.882|lP.z:-17.8305|lR.x:.65331|lR.y:-.27061|lR.z:-.65323|lR.w:-.27061|lS.x:1|lS.y:1|lS.z:1.415
constIndex:282|lP.x:28.7612|lP.y:107.882|lP.z:-15.2705|lR.x:.65331|lR.y:-.27061|lR.z:-.65323|lR.w:-.27061|lS.x:1|lS.y:1|lS.z:1.415
constIndex:282|lP.x:28.76119|lP.y:107.882|lP.z:-12.7105|lR.x:.65331|lR.y:-.27061|lR.z:-.65323|lR.w:-.27061|lS.x:1|lS.y:1|lS.z:1.415
constIndex:282|lP.x:28.76118|lP.y:107.882|lP.z:-10.1505|lR.x:.65331|lR.y:-.27061|lR.z:-.65323|lR.w:-.27061|lS.x:1|lS.y:1|lS.z:1.415
constIndex:282|lP.x:26.2061|lP.y:110.437|lP.z:-15.2706|lR.x:.65331|lR.y:-.27061|lR.z:-.65323|lR.w:-.27061|lS.x:1|lS.y:1|lS.z:1.415
constIndex:282|lP.x:26.20609|lP.y:110.437|lP.z:-12.7106|lR.x:-.65327|lR.y:.27063|lR.z:-.65327|lR.w:-.27063|lS.x:1|lS.y:1|lS.z:1.415
constIndex:280|lP.x:26.20611|lP.y:110.437|lP.z:-17.8306|lR.x:.65331|lR.y:-.27061|lR.z:-.65323|lR.w:-.27061|lS.x:1|lS.y:1|lS.z:1.415
constIndex:280|lP.x:26.20608|lP.y:110.437|lP.z:-10.1506|lR.x:.65331|lR.y:-.27061|lR.z:-.65323|lR.w:-.27061|lS.x:1|lS.y:1|lS.z:1.415
constIndex:12|lP.x:27.8561|lP.y:106.9769|lP.z:-7.5906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:30.4161|lP.y:106.9769|lP.z:-10.1506|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:30.4161|lP.y:106.9769|lP.z:-12.7106|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:30.4161|lP.y:106.9769|lP.z:-15.2706|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:30.4161|lP.y:106.9769|lP.z:-17.8306|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:30.4161|lP.y:106.9769|lP.z:-20.3906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:25.2961|lP.y:106.9769|lP.z:-20.3906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:27.8561|lP.y:106.9769|lP.z:-20.3906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:22.7361|lP.y:106.9769|lP.z:-20.3906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:15.0561|lP.y:106.9769|lP.z:-20.3906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:12.4961|lP.y:106.9769|lP.z:-20.3906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:9.9361|lP.y:106.9769|lP.z:-20.3906|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:15.0561|lP.y:106.9769|lP.z:-20.3906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:12.4961|lP.y:106.9769|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:15.0561|lP.y:106.9769|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:15.0561|lP.y:106.9769|lP.z:-20.3906|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:106.9769|lP.z:-20.3906|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:106.9769|lP.z:-20.3906|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:9.9361|lP.y:106.9769|lP.z:-22.9506|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:7.3761|lP.y:106.9769|lP.z:-22.9506|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:12.4961|lP.y:109.5369|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:15.0561|lP.y:109.5369|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:12.4961|lP.y:112.0969|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:15.0561|lP.y:112.0969|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:106.9769|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:106.9769|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:109.5369|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:109.5369|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:22.7361|lP.y:112.0969|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:112.0969|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:27.8561|lP.y:106.9769|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:30.4161|lP.y:106.9769|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:27.8561|lP.y:109.5369|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:30.4161|lP.y:109.5369|lP.z:-20.3906|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:17.6161|lP.y:109.5369|lP.z:-22.9506|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:17.6161|lP.y:112.0969|lP.z:-22.9506|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:20.1761|lP.y:112.0969|lP.z:-22.9506|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:20.1761|lP.y:109.5369|lP.z:-22.9506|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:17.6161|lP.y:112.0969|lP.z:-5.0306|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:17.6161|lP.y:109.5369|lP.z:-5.0306|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:20.1761|lP.y:112.0969|lP.z:-5.0306|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:16|lP.x:20.1761|lP.y:109.5369|lP.z:-5.0306|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:27.8561|lP.y:112.0969|lP.z:-17.8306|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:30.4161|lP.y:112.0969|lP.z:-17.8306|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:25.2961|lP.y:112.0969|lP.z:-20.3906|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:27.8561|lP.y:109.5369|lP.z:-20.3906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:30.4161|lP.y:109.5369|lP.z:-20.3906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:9.9361|lP.y:109.5369|lP.z:-20.3906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:7.3761|lP.y:109.5369|lP.z:-7.5906|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:9.9361|lP.y:109.5369|lP.z:-22.9506|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:7.3761|lP.y:109.5369|lP.z:-22.9506|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:9.9361|lP.y:106.9769|lP.z:-25.5106|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:9.9361|lP.y:109.5369|lP.z:-25.5106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:12.4961|lP.y:106.9769|lP.z:-25.5106|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:12.4961|lP.y:109.5369|lP.z:-25.5106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:7.3761|lP.y:106.9769|lP.z:-25.5106|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:7.3761|lP.y:109.5369|lP.z:-25.5106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:4.8161|lP.y:106.9769|lP.z:-25.5106|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:4.8161|lP.y:109.5369|lP.z:-25.5106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:2.2561|lP.y:106.9769|lP.z:-25.5106|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:2.2561|lP.y:109.5369|lP.z:-25.5106|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:15.0561|lP.y:106.9769|lP.z:-25.5106|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:15.0561|lP.y:109.5369|lP.z:-30.6306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:15.0561|lP.y:106.9769|lP.z:-28.0706|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:15.0561|lP.y:109.5369|lP.z:-28.0706|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:12|lP.x:12.4961|lP.y:106.9769|lP.z:-28.0706|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:12.4961|lP.y:109.5369|lP.z:-28.0706|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:12.4961|lP.y:109.5369|lP.z:-30.6306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:9.9361|lP.y:109.5369|lP.z:-30.6306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:7.3761|lP.y:109.5369|lP.z:-30.6306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:17.6161|lP.y:109.5369|lP.z:-30.6306|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:17.6161|lP.y:109.5369|lP.z:-28.0706|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:20.1761|lP.y:109.5369|lP.z:-28.0706|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:22.7361|lP.y:109.5369|lP.z:-28.0706|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:25.2961|lP.y:109.5369|lP.z:-28.0706|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:27.8561|lP.y:109.5369|lP.z:-28.0706|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
